10,-0.011524,120
10,-0.031580,120
10,-0.054747,120
10,-0.044745,120
10,-0.586194,120
10,-0.155221,120
10,-0.175156,120
11,-0.258753,120
11,-0.093906,120
11,-0.118314,120
11,-0.051015,120
11,-0.077466,120
11,-0.658278,120
12,-0.283910,120
12,-0.232925,120
12,-0.216065,120
13,-0.108984,120
13,-0.246302,120
13,-0.076919,120
13,-0.111242,120
13,-0.246361,120
13,-1.447528,120
15,-0.226264,120
15,-0.596493,120
16,-0.008439,120
16,-0.069155,120
16,-0.157479,120
16,-0.036938,120
16,-0.383275,120
16,-0.130892,120
16,-0.023744,120
16,-0.563890,120
17,-0.530818,120
18,-0.075297,120
18,-0.163192,120
18,-0.105777,120
18,-0.194293,120
18,-0.025218,120
18,-0.046742,120
18,-1.269679,120
19,-0.047724,120
19,-0.157488,120
20,-0.109934,120
20,-0.080910,120
20,-0.036077,120
20,-0.134674,120
20,-0.079067,120
20,-0.087619,120
20,-0.034636,120
20,-0.050307,120
20,-0.199355,120
20,-0.129153,120
21,-0.070295,120
21,-0.066055,120
21,-0.181929,120
21,-0.078423,120
21,-0.359212,120
21,-0.060468,120
21,-0.089108,120
21,-0.304766,120
22,-0.219485,120
22,-0.261417,120
22,-0.508521,120
23,-0.049785,120
23,-0.119366,120
23,-0.166048,120
23,-0.142583,120
23,-0.102880,120
23,-0.152154,120
24,-0.220433,120
24,-0.350273,120
24,-0.123231,120
24,-0.415418,120
25,-0.113394,120
25,-0.020591,120
25,-0.089593,120
25,-0.678152,120
26,-0.277129,120
26,-0.209254,120
26,-0.076923,120
26,-0.124290,120
26,-0.039152,120
26,-0.480475,120
27,-0.346335,120
27,-0.483601,120
28,-0.038475,120
28,-0.260745,120
28,-0.023434,120
28,-0.654634,120
29,-0.233282,120
29,-0.020727,120
29,-0.386303,120
29,-0.049063,120
29,-0.019657,120
29,-0.068161,120
29,-0.074384,120
29,-0.108211,120
30,-0.304460,120
30,-0.701047,120
31,-0.101843,120
31,-0.208184,120
31,-0.533081,120
31,-0.211384,120
32,-0.435020,120
32,-0.578954,120
33,-0.218661,120
33,-0.231959,120
33,-0.812266,120
34,-0.465328,120
34,-0.098645,120
34,-0.155771,120
35,-0.029149,120
35,-0.349274,120
35,-0.226772,120
35,-0.047865,120
35,-0.219879,120
35,-0.270954,120
36,-0.128342,120
36,-0.024312,120
36,-0.274492,120
36,-0.154596,120
36,-0.299040,120
37,-0.293775,120
37,-0.266138,120
37,-0.018664,120
37,-0.321775,120
37,-0.379592,120
38,-0.027776,120
38,-0.439778,120
38,-0.030771,120
38,-0.289547,120
39,-0.188154,120
39,-0.003495,120
39,-0.091467,120
39,-0.013197,120
39,-0.135515,120
39,-0.032404,120
39,-0.104971,120
39,-0.075111,120
39,-0.197305,120
40,-0.057512,120
40,-0.498012,120
40,-0.023345,120
40,-0.080357,120
40,-0.037127,120
40,-0.130637,120
40,-0.196745,120
41,-0.143421,120
41,-0.015798,120
41,-0.022196,120
41,-0.161780,120
41,-0.386709,120
41,-0.026183,120
41,-0.080467,120
41,-0.015208,120
41,-0.100458,120
41,-0.033083,120
42,-0.278584,120
42,-0.115941,120
42,0.000011,120
42,-0.119871,120
42,-0.087737,120
42,-0.198005,120
42,-0.171988,120
42,-0.050427,120
43,-0.080322,120
43,-0.076661,120
43,-0.771218,120
43,-0.208963,120
44,-0.431213,120
44,-0.001469,120
44,-0.244690,120
44,-0.429126,120
45,-0.788761,120
46,-0.091172,120
46,-0.012663,120
46,-0.236870,120
46,-0.345901,120
46,-0.091826,120
46,-0.243261,120
47,-0.255512,120
47,-0.312124,120
47,-0.018495,120
47,-0.213850,120
47,-0.145679,120
48,-0.132952,120
48,-0.065308,120
48,-0.172540,120
48,-0.212269,120
48,-0.090276,120
48,-0.253091,120
48,-0.103572,120
49,-0.597768,120
49,-0.128809,120
49,-0.038553,120
49,-0.194324,120
50,-0.214005,120
50,-0.090372,120
50,-0.355605,120
50,-0.077553,120
50,-0.082447,120
50,-0.045660,120
50,-0.023905,120
50,-0.336764,120
51,-0.366903,120
51,-0.283831,120
51,-0.317445,120
52,-0.154393,120
52,-0.046034,120
52,-0.141821,120
52,-0.308007,120
52,-0.017260,120
52,-0.631677,120
53,-0.122501,120
53,-0.411108,120
54,-0.310595,120
54,-0.066275,120
54,-0.744444,120
55,-0.644862,120
55,-0.033638,120
55,-0.274864,120
56,-0.045514,120
56,-0.010322,120
56,-0.350658,120
56,-0.175336,120
56,-0.312709,120
57,-0.140101,120
57,-0.340919,120
57,-0.138213,120
57,-0.132935,120
57,-0.076044,120
57,-0.144690,120
58,-0.306419,120
58,-0.077918,120
58,-0.040570,120
58,-0.275202,120
58,-0.494077,120
59,-0.246709,120
59,-0.168120,120
59,-0.000592,120
59,-0.043152,120
59,-0.167607,120
59,-0.623910,120
60,-0.044938,120
60,-0.006276,120
60,-0.594319,120
61,-0.579337,120
61,-0.082110,120
61,-0.179000,120
62,-0.271696,120
62,-0.224792,120
62,-0.047149,120
62,-0.076213,120
62,-0.117546,120
62,-0.008414,120
62,-0.043334,120
62,-0.252074,120
63,-0.070694,120
63,-0.101900,120
63,-0.041388,120
63,-0.674067,120
63,-0.033616,120
64,-0.368027,120
64,-0.440914,120
64,-0.146510,120
64,-0.061312,120
65,-0.074326,120
65,-0.115920,120
65,-0.013515,120
65,-0.073623,120
65,-0.095748,120
65,-0.125422,120
65,-0.413609,120
66,-0.057273,120
66,-0.592462,120
66,-0.068147,120
66,-0.046575,120
66,-0.053112,120
66,-0.433033,120
67,-0.074711,120
67,-0.112213,120
